timestamp,location-long,location-lat,individual-local-identifier
2001-05-07 20:20:00,-52.35994282,-22.53615553,AF_12_PATRICIA
2001-05-09 22:06:00,-52.33459321,-22.54811872,AF_12_PATRICIA
2001-05-10 03:44:00,-52.33554235,-22.54873406,AF_12_PATRICIA
2001-06-06 23:54:00,-52.36101087,-22.54294771,AF_12_PATRICIA
2001-07-27 04:35:00,-52.35926183,-22.5381032,AF_12_PATRICIA
2001-07-27 05:04:00,-52.36231363,-22.53995608,AF_12_PATRICIA
2001-07-27 05:30:00,-52.36184396,-22.5406465,AF_12_PATRICIA
2001-07-27 05:59:00,-52.3613294,-22.54171665,AF_12_PATRICIA
2001-07-29 12:30:00,-52.34705974,-22.55017348,AF_12_PATRICIA
2001-07-29 22:58:00,-52.35852885,-22.5426887,AF_12_PATRICIA
2001-08-06 18:32:00,-52.36339655,-22.53537663,AF_12_PATRICIA
2001-08-09 03:50:00,-52.35237151,-22.54843085,AF_12_PATRICIA
2001-09-03 07:20:00,-52.34954584,-22.5478404,AF_12_PATRICIA
2001-09-03 18:31:00,-52.35255044,-22.54783322,AF_12_PATRICIA
2001-09-03 19:00:00,-52.35097095,-22.54839746,AF_12_PATRICIA
2001-09-03 19:30:00,-52.35003074,-22.54970599,AF_12_PATRICIA
2001-09-03 20:00:00,-52.35105445,-22.54898385,AF_12_PATRICIA
2001-09-03 20:30:00,-52.35222835,-22.54770948,AF_12_PATRICIA
2001-09-03 21:27:00,-52.35321698,-22.54837858,AF_12_PATRICIA
2001-09-07 02:37:00,-52.34549176,-22.54992467,AF_12_PATRICIA
2001-09-07 03:00:00,-52.34603871,-22.55017299,AF_12_PATRICIA
2001-09-07 03:30:00,-52.34540039,-22.55153316,AF_12_PATRICIA
2001-10-01 06:00:00,-52.35929946,-22.53400228,AF_12_PATRICIA
2001-10-01 06:30:00,-52.35801165,-22.53355251,AF_12_PATRICIA
2001-10-01 07:30:00,-52.35820316,-22.53623345,AF_12_PATRICIA
2001-10-04 21:58:00,-52.36126146,-22.53379602,AF_12_PATRICIA
2001-10-04 22:30:00,-52.36298772,-22.53334786,AF_12_PATRICIA
2001-10-05 04:00:00,-52.36583094,-22.53475987,AF_12_PATRICIA
2001-10-05 17:45:00,-52.35980408,-22.53886635,AF_12_PATRICIA
2001-11-05 05:00:00,-52.34981738,-22.55076454,AF_12_PATRICIA
2001-11-05 05:30:00,-52.3499736,-22.55182903,AF_12_PATRICIA
2001-11-05 07:30:00,-52.35005253,-22.55194578,AF_12_PATRICIA
2001-11-05 19:30:00,-52.35271318,-22.54756992,AF_12_PATRICIA
2001-12-03 22:31:00,-52.36415591,-22.53448505,AF_12_PATRICIA
2001-12-06 22:00:00,-52.3644718,-22.53694814,AF_12_PATRICIA
2001-12-06 23:01:00,-52.36514241,-22.53593086,AF_12_PATRICIA
2001-12-06 23:34:00,-52.36445884,-22.53562956,AF_12_PATRICIA
2001-12-07 01:00:00,-52.35909699,-22.53715622,AF_12_PATRICIA
2001-12-07 01:40:00,-52.35970648,-22.53684397,AF_12_PATRICIA
2001-12-07 02:14:00,-52.35431446,-22.53329464,AF_12_PATRICIA
2002-01-04 05:59:00,-52.35822493,-22.53050687,AF_12_PATRICIA
2002-01-04 20:00:00,-52.36373881,-22.53656598,AF_12_PATRICIA
2002-01-04 21:29:00,-52.36177491,-22.53558907,AF_12_PATRICIA
2002-01-28 05:30:00,-52.33539772,-22.54886171,AF_12_PATRICIA
2002-02-07 23:00:00,-52.34268922,-22.54871068,AF_12_PATRICIA
2002-02-08 01:00:00,-52.35005253,-22.55194578,AF_12_PATRICIA
2002-03-04 05:37:00,-52.35909699,-22.53715622,AF_12_PATRICIA
2002-03-04 07:25:00,-52.36307265,-22.53605679,AF_12_PATRICIA
2002-03-04 20:17:00,-52.36498827,-22.53409864,AF_12_PATRICIA
2002-03-04 21:30:00,-52.36250898,-22.53410159,AF_12_PATRICIA
2002-03-06 21:46:00,-52.36188303,-22.532734,AF_12_PATRICIA
2002-03-07 00:53:00,-52.36298997,-22.53456718,AF_12_PATRICIA
2002-03-07 03:51:00,-52.3636271,-22.53410115,AF_12_PATRICIA
2002-04-01 18:24:00,-52.35594378,-22.5378512,AF_12_PATRICIA
2002-04-01 19:02:00,-52.3642981,-22.53411352,AF_12_PATRICIA
2002-04-01 21:00:00,-52.35914197,-22.53479844,AF_12_PATRICIA
2002-04-01 21:28:00,-52.35885844,-22.53761887,AF_12_PATRICIA
2002-04-04 21:59:00,-52.36287268,-22.53747653,AF_12_PATRICIA
2002-05-07 22:22:00,-52.355393,-22.55313827,AF_12_PATRICIA
2002-05-10 05:09:00,-52.36257325,-22.5347062,AF_12_PATRICIA
2002-06-04 19:00:00,-52.34956634,-22.55094729,AF_12_PATRICIA
2002-06-04 19:30:00,-52.34533899,-22.55121755,AF_12_PATRICIA
2002-06-04 21:30:00,-52.35004158,-22.55181943,AF_12_PATRICIA
2002-06-07 01:00:00,-52.35564697,-22.55226001,AF_12_PATRICIA
2002-07-02 03:54:00,-52.33171061,-22.55070776,AF_12_PATRICIA
2002-07-04 19:00:00,-52.34421668,-22.551805,AF_12_PATRICIA
2002-07-04 19:31:00,-52.34147622,-22.5479621,AF_12_PATRICIA
2002-07-04 20:06:00,-52.33876547,-22.54819243,AF_12_PATRICIA
2002-07-04 21:28:00,-52.3394211,-22.5506347,AF_12_PATRICIA
2002-08-05 04:53:00,-52.35632982,-22.55148651,AF_12_PATRICIA
2002-08-05 05:26:00,-52.35648831,-22.55178324,AF_12_PATRICIA
2002-08-05 06:00:00,-52.35553993,-22.55225188,AF_12_PATRICIA
2002-08-05 06:31:00,-52.35005253,-22.55194578,AF_12_PATRICIA
2002-08-05 07:16:00,-52.33781663,-22.55769317,AF_12_PATRICIA
2002-08-05 18:53:00,-52.33644364,-22.55245688,AF_12_PATRICIA
2002-08-05 19:32:00,-52.33698309,-22.55495431,AF_12_PATRICIA
2002-08-05 20:00:00,-52.33549755,-22.55519246,AF_12_PATRICIA
2002-08-05 20:30:00,-52.3328168,-22.55248698,AF_12_PATRICIA
2002-08-12 21:56:00,-52.36094649,-22.53538834,AF_12_PATRICIA
2002-08-13 00:32:00,-52.35660944,-22.53532561,AF_12_PATRICIA
2002-09-05 23:00:00,-52.36320591,-22.54071625,AF_12_PATRICIA
2002-09-06 03:02:00,-52.36152826,-22.54117303,AF_12_PATRICIA
2002-09-06 04:01:00,-52.36427695,-22.53789817,AF_12_PATRICIA
2002-09-16 06:01:00,-52.35174417,-22.54891483,AF_12_PATRICIA
2002-09-16 18:55:00,-52.34891538,-22.55000438,AF_12_PATRICIA
2002-09-16 21:28:00,-52.35889211,-22.53708569,AF_12_PATRICIA
2002-10-11 06:00:00,-52.35458463,-22.54603677,AF_12_PATRICIA
2002-10-11 07:30:00,-52.35430655,-22.54643652,AF_12_PATRICIA
2002-10-11 19:00:00,-52.35817327,-22.5401356,AF_12_PATRICIA
2002-10-11 20:30:00,-52.36033458,-22.5404154,AF_12_PATRICIA
2002-10-11 21:30:00,-52.36241848,-22.53776037,AF_12_PATRICIA
2002-10-17 22:07:00,-52.35660419,-22.53777338,AF_12_PATRICIA
2002-10-17 23:13:00,-52.34444198,-22.55197472,AF_12_PATRICIA
2002-10-18 00:00:00,-52.33877042,-22.54568143,AF_12_PATRICIA
2002-11-04 22:22:00,-52.33713516,-22.54651697,AF_12_PATRICIA
2002-11-07 04:34:00,-52.36106937,-22.54197175,AF_12_PATRICIA
2002-11-07 05:00:00,-52.36049503,-22.54190435,AF_12_PATRICIA
2002-11-07 05:33:00,-52.35973206,-22.54144113,AF_12_PATRICIA
2002-11-07 06:03:00,-52.35576965,-22.54291972,AF_12_PATRICIA
2002-11-07 18:54:00,-52.33915236,-22.54696986,AF_12_PATRICIA
2002-12-03 04:38:00,-52.35865904,-22.54108891,AF_12_PATRICIA
2002-12-03 05:01:00,-52.35679034,-22.54388658,AF_12_PATRICIA
2002-12-03 18:26:00,-52.35933138,-22.53626908,AF_12_PATRICIA
2002-12-03 19:10:00,-52.3607195,-22.5400057,AF_12_PATRICIA
2002-12-03 20:31:00,-52.36357875,-22.53907827,AF_12_PATRICIA
2002-12-03 21:37:00,-52.36382727,-22.53864262,AF_12_PATRICIA
2003-01-07 17:43:00,-52.35368771,-22.54978363,AF_12_PATRICIA
2003-01-07 20:07:00,-52.34972769,-22.54454213,AF_12_PATRICIA
2003-01-07 20:37:00,-52.36063215,-22.54398961,AF_12_PATRICIA
2003-01-07 21:04:00,-52.36381067,-22.53893179,AF_12_PATRICIA
2003-01-07 21:30:00,-52.36256393,-22.53970106,AF_12_PATRICIA
2001-02-13 04:21:00,-52.16703308,-22.6215832,AF_14_JAMESBOND
2001-02-13 20:34:00,-52.16750106,-22.62169721,AF_14_JAMESBOND
2001-02-14 07:35:00,-52.17574882,-22.61907174,AF_14_JAMESBOND
2001-02-14 21:37:00,-52.17107666,-22.6188259,AF_14_JAMESBOND
2001-02-14 21:58:00,-52.16863865,-22.61930434,AF_14_JAMESBOND
2001-02-14 23:34:00,-52.16920796,-22.61989634,AF_14_JAMESBOND
2001-02-15 00:04:00,-52.1683989,-22.62086872,AF_14_JAMESBOND
2001-02-15 00:37:00,-52.16785279,-22.62071914,AF_14_JAMESBOND
2001-02-15 01:16:00,-52.16871176,-22.62104709,AF_14_JAMESBOND
2001-02-15 01:49:00,-52.16795084,-22.62080875,AF_14_JAMESBOND
2001-02-15 02:29:00,-52.16970321,-22.61978434,AF_14_JAMESBOND
2001-02-15 03:02:00,-52.17048763,-22.62050122,AF_14_JAMESBOND
2001-03-20 04:30:00,-52.17055623,-22.61826065,AF_14_JAMESBOND
2001-03-20 05:00:00,-52.17136868,-22.61884184,AF_14_JAMESBOND
2001-03-20 05:31:00,-52.17291447,-22.61870409,AF_14_JAMESBOND
2001-03-20 06:03:00,-52.17706117,-22.61551233,AF_14_JAMESBOND
2001-03-20 07:00:00,-52.17690373,-22.61759097,AF_14_JAMESBOND
2001-03-20 19:28:00,-52.17394179,-22.61708878,AF_14_JAMESBOND
2001-03-22 23:03:00,-52.17293132,-22.61839686,AF_14_JAMESBOND
2001-03-23 02:22:00,-52.17467378,-22.6207958,AF_14_JAMESBOND
2001-04-11 05:08:00,-52.17154606,-22.62255291,AF_14_JAMESBOND
2001-04-11 05:38:00,-52.17106741,-22.62347773,AF_14_JAMESBOND
2001-04-11 06:39:00,-52.17414369,-22.62253392,AF_14_JAMESBOND
2001-04-11 06:58:00,-52.17318558,-22.62198995,AF_14_JAMESBOND
2001-04-11 18:21:00,-52.17627192,-22.62109119,AF_14_JAMESBOND
2001-04-11 20:37:00,-52.17337095,-22.61861042,AF_14_JAMESBOND
2001-04-11 21:03:00,-52.17262675,-22.61804682,AF_14_JAMESBOND
2001-04-12 09:40:00,-52.17274104,-22.62234547,AF_14_JAMESBOND
2001-04-12 12:39:00,-52.17477155,-22.62199641,AF_14_JAMESBOND
2001-04-12 21:39:00,-52.16842157,-22.62124792,AF_14_JAMESBOND
2001-04-12 22:32:00,-52.16672122,-22.62152224,AF_14_JAMESBOND
2001-04-13 00:11:00,-52.16833714,-22.62161887,AF_14_JAMESBOND
2001-04-13 02:29:00,-52.17010069,-22.62076599,AF_14_JAMESBOND
2001-04-13 03:31:00,-52.16856022,-22.62153595,AF_14_JAMESBOND
2001-05-08 05:13:00,-52.1752649,-22.61822623,AF_14_JAMESBOND
2001-05-11 02:06:00,-52.17352818,-22.62567271,AF_14_JAMESBOND
2001-06-05 04:23:00,-52.1713999,-22.62252688,AF_14_JAMESBOND
2001-06-05 05:13:00,-52.17333045,-22.62300956,AF_14_JAMESBOND
2001-06-05 06:14:00,-52.17419838,-22.62209996,AF_14_JAMESBOND
2001-06-05 06:52:00,-52.17451813,-22.62194407,AF_14_JAMESBOND
2001-06-05 18:14:00,-52.17412183,-22.61995981,AF_14_JAMESBOND
2001-06-05 18:54:00,-52.1740856,-22.62027622,AF_14_JAMESBOND
2001-06-05 19:25:00,-52.17351882,-22.62227655,AF_14_JAMESBOND
2001-06-05 20:42:00,-52.17356402,-22.62301689,AF_14_JAMESBOND
2001-06-06 07:30:00,-52.17318918,-22.62241445,AF_14_JAMESBOND
2001-06-06 09:52:00,-52.17404732,-22.62264302,AF_14_JAMESBOND
2001-06-06 12:31:00,-52.17405452,-22.62234489,AF_14_JAMESBOND
2001-06-07 22:42:00,-52.17622249,-22.62328646,AF_14_JAMESBOND
2001-06-07 23:14:00,-52.17561451,-22.62158377,AF_14_JAMESBOND
2001-06-08 00:31:00,-52.17383375,-22.62269878,AF_14_JAMESBOND
2001-06-08 01:08:00,-52.17333045,-22.62300956,AF_14_JAMESBOND
2001-06-08 01:41:00,-52.17143031,-22.62267118,AF_14_JAMESBOND
2001-06-08 02:15:00,-52.17059537,-22.62288503,AF_14_JAMESBOND
2001-06-08 03:53:00,-52.17412183,-22.61995981,AF_14_JAMESBOND
2001-07-28 05:29:00,-52.17527962,-22.62339273,AF_14_JAMESBOND
2001-07-28 06:28:00,-52.17628156,-22.62336732,AF_14_JAMESBOND
2001-07-28 07:25:00,-52.17552507,-22.62365287,AF_14_JAMESBOND
2001-07-28 19:32:00,-52.17822063,-22.62370536,AF_14_JAMESBOND
2001-07-28 20:02:00,-52.17390684,-22.62443249,AF_14_JAMESBOND
2001-07-28 20:30:00,-52.17311955,-22.62452857,AF_14_JAMESBOND
2001-07-28 21:01:00,-52.17288245,-22.62410578,AF_14_JAMESBOND
2001-07-30 01:17:00,-52.16778251,-22.62161387,AF_14_JAMESBOND
2001-07-30 02:08:00,-52.16876383,-22.62145317,AF_14_JAMESBOND
2001-07-30 02:32:00,-52.16686799,-22.62162053,AF_14_JAMESBOND
2001-07-30 04:22:00,-52.16903994,-22.62073759,AF_14_JAMESBOND
2001-07-31 13:23:00,-52.17561796,-22.62199021,AF_14_JAMESBOND
2001-07-31 17:33:00,-52.17674529,-22.62183742,AF_14_JAMESBOND
2001-08-07 04:59:00,-52.16740709,-22.62093916,AF_14_JAMESBOND
2001-08-07 05:34:00,-52.16907114,-22.61982508,AF_14_JAMESBOND
2001-08-07 06:01:00,-52.16886959,-22.62015172,AF_14_JAMESBOND
2001-08-07 06:35:00,-52.16913259,-22.62248923,AF_14_JAMESBOND
2001-08-08 11:54:00,-52.17817267,-22.61579322,AF_14_JAMESBOND
2001-08-10 03:30:00,-52.16918192,-22.62257016,AF_14_JAMESBOND
2001-08-10 04:00:00,-52.16739573,-22.6195934,AF_14_JAMESBOND
2001-09-04 04:20:00,-52.17340014,-22.61975734,AF_14_JAMESBOND
2001-09-04 05:00:00,-52.17429475,-22.62199087,AF_14_JAMESBOND
2001-09-04 05:30:00,-52.17340582,-22.62271997,AF_14_JAMESBOND
2001-09-05 22:10:00,-52.17313257,-22.62376974,AF_14_JAMESBOND
2001-09-07 15:03:00,-52.17421776,-22.62209079,AF_14_JAMESBOND
2001-09-07 16:04:00,-52.17391418,-22.62300529,AF_14_JAMESBOND
2001-09-07 16:30:00,-52.17431186,-22.62400499,AF_14_JAMESBOND
2001-09-07 17:01:00,-52.17415857,-22.62428612,AF_14_JAMESBOND
2001-09-07 17:32:00,-52.17473865,-22.62499545,AF_14_JAMESBOND
2001-10-02 19:39:00,-52.16795012,-22.6218746,AF_14_JAMESBOND
2001-10-02 20:03:00,-52.16916616,-22.62185671,AF_14_JAMESBOND
2001-10-02 21:12:00,-52.16819807,-22.62012951,AF_14_JAMESBOND
2001-10-04 00:14:00,-52.16923103,-22.61917357,AF_14_JAMESBOND
2001-10-04 03:50:00,-52.16358152,-22.62418254,AF_14_JAMESBOND
2001-11-06 05:02:00,-52.17004517,-22.61995346,AF_14_JAMESBOND
2001-11-06 05:40:00,-52.17372236,-22.62218474,AF_14_JAMESBOND
2001-11-06 07:10:00,-52.17414078,-22.62219071,AF_14_JAMESBOND
2001-11-08 22:31:00,-52.1696213,-22.62045334,AF_14_JAMESBOND
2001-11-08 23:03:00,-52.17229435,-22.62015383,AF_14_JAMESBOND
2001-11-09 00:03:00,-52.16919174,-22.61912869,AF_14_JAMESBOND
2001-11-09 00:31:00,-52.16902856,-22.61939182,AF_14_JAMESBOND
2001-11-09 03:00:00,-52.16976606,-22.62146393,AF_14_JAMESBOND
2001-11-09 03:37:00,-52.16910129,-22.62108941,AF_14_JAMESBOND
2001-11-09 13:38:00,-52.16924692,-22.62105222,AF_14_JAMESBOND
2001-11-09 16:19:00,-52.1706578,-22.62336329,AF_14_JAMESBOND
2001-11-09 17:25:00,-52.17073253,-22.62069815,AF_14_JAMESBOND
2001-12-04 21:05:00,-52.17053513,-22.61576782,AF_14_JAMESBOND
2001-12-05 07:33:00,-52.17696026,-22.61737378,AF_14_JAMESBOND
2001-12-05 12:30:00,-52.17648725,-22.61781081,AF_14_JAMESBOND
2001-12-05 22:28:00,-52.16961305,-22.61947789,AF_14_JAMESBOND
2001-12-05 23:00:00,-52.17086849,-22.62181719,AF_14_JAMESBOND
2002-01-29 06:34:00,-52.17304356,-22.62589304,AF_14_JAMESBOND
2002-01-29 07:28:00,-52.17391418,-22.62300529,AF_14_JAMESBOND
2002-01-29 18:18:00,-52.1770127,-22.62124835,AF_14_JAMESBOND
2002-01-30 23:30:00,-52.17400088,-22.62061104,AF_14_JAMESBOND
2002-01-31 00:03:00,-52.17286874,-22.62363619,AF_14_JAMESBOND
2002-01-31 00:34:00,-52.17570911,-22.62126694,AF_14_JAMESBOND
2002-02-05 04:20:00,-52.17333045,-22.62300956,AF_14_JAMESBOND
2002-02-05 06:32:00,-52.1755012,-22.61741157,AF_14_JAMESBOND
2002-02-05 20:00:00,-52.17506103,-22.62171428,AF_14_JAMESBOND
2002-02-05 20:30:00,-52.17685734,-22.62128562,AF_14_JAMESBOND
2002-02-05 21:16:00,-52.17618162,-22.62191382,AF_14_JAMESBOND
2002-02-06 21:59:00,-52.17766134,-22.61972612,AF_14_JAMESBOND
2002-02-06 22:45:00,-52.17693983,-22.62068886,AF_14_JAMESBOND
2002-02-06 23:02:00,-52.1789665,-22.62103528,AF_14_JAMESBOND
2002-02-06 23:32:00,-52.17346965,-22.62450795,AF_14_JAMESBOND
2002-02-07 00:01:00,-52.17220854,-22.62495073,AF_14_JAMESBOND
2002-03-05 04:15:00,-52.17040561,-22.62345546,AF_14_JAMESBOND
2002-03-05 05:20:00,-52.17288514,-22.62556903,AF_14_JAMESBOND
2002-03-05 05:36:00,-52.17354596,-22.62547387,AF_14_JAMESBOND
2002-03-05 06:03:00,-52.17512576,-22.62131637,AF_14_JAMESBOND
2002-03-05 19:40:00,-52.17585138,-22.62541182,AF_14_JAMESBOND
2002-03-05 20:02:00,-52.17306317,-22.62476383,AF_14_JAMESBOND
2002-03-05 20:38:00,-52.172546,-22.62458696,AF_14_JAMESBOND
2002-03-07 22:03:00,-52.16806641,-22.61951625,AF_14_JAMESBOND
2002-03-08 00:55:00,-52.17261342,-22.61762238,AF_14_JAMESBOND
2002-04-02 04:20:00,-52.16522853,-22.62219246,AF_14_JAMESBOND
2002-04-02 05:01:00,-52.16556919,-22.62220805,AF_14_JAMESBOND
2002-04-02 05:30:00,-52.17141997,-22.622599,AF_14_JAMESBOND
2002-04-02 18:31:00,-52.1735638,-22.62528406,AF_14_JAMESBOND
2002-04-02 19:01:00,-52.17799017,-22.62292122,AF_14_JAMESBOND
2002-04-02 19:33:00,-52.17535689,-22.61760231,AF_14_JAMESBOND
2002-04-04 04:01:00,-52.1677151,-22.62169566,AF_14_JAMESBOND
2002-05-07 00:55:00,-52.16921114,-22.62142282,AF_14_JAMESBOND
2002-05-09 07:30:00,-52.18065415,-22.61358008,AF_14_JAMESBOND
2002-05-09 19:01:00,-52.17499309,-22.62173284,AF_14_JAMESBOND
2002-05-09 21:07:00,-52.16730537,-22.62271932,AF_14_JAMESBOND
2002-06-03 06:01:00,-52.17539148,-22.62396096,AF_14_JAMESBOND
2002-06-03 06:32:00,-52.17463445,-22.62418328,AF_14_JAMESBOND
2002-06-03 07:30:00,-52.17509222,-22.6219489,AF_14_JAMESBOND
2002-06-03 18:29:00,-52.17354596,-22.62547387,AF_14_JAMESBOND
2002-06-03 20:05:00,-52.16844084,-22.62237684,AF_14_JAMESBOND
2002-06-03 20:31:00,-52.16507629,-22.62260003,AF_14_JAMESBOND
2002-06-03 21:32:00,-52.16566355,-22.62416743,AF_14_JAMESBOND
2002-06-06 01:00:00,-52.17055623,-22.61826065,AF_14_JAMESBOND
2002-07-03 01:06:00,-52.16849021,-22.62361394,AF_14_JAMESBOND
2002-07-03 03:57:00,-52.16810582,-22.62302963,AF_14_JAMESBOND
2002-07-05 04:27:00,-52.16958188,-22.6226937,AF_14_JAMESBOND
2002-07-05 05:01:00,-52.17058826,-22.62204505,AF_14_JAMESBOND
2002-07-05 05:34:00,-52.16896501,-22.62108137,AF_14_JAMESBOND
2002-07-05 07:29:00,-52.16958167,-22.62151947,AF_14_JAMESBOND
2002-07-05 18:30:00,-52.1686865,-22.6226641,AF_14_JAMESBOND
2002-07-05 19:00:00,-52.16756011,-22.62408138,AF_14_JAMESBOND
2002-07-05 21:05:00,-52.17099977,-22.62353242,AF_14_JAMESBOND
2002-08-06 05:00:00,-52.17055623,-22.61826065,AF_14_JAMESBOND
2002-08-06 06:38:00,-52.16920886,-22.62345515,AF_14_JAMESBOND
2002-08-06 07:00:00,-52.17002375,-22.62202207,AF_14_JAMESBOND
2002-08-06 18:28:00,-52.16609936,-22.62277325,AF_14_JAMESBOND
2002-08-06 19:34:00,-52.16795408,-22.62234426,AF_14_JAMESBOND
2002-08-06 20:07:00,-52.16750007,-22.6215798,AF_14_JAMESBOND
2002-08-06 20:30:00,-52.16936927,-22.62056357,AF_14_JAMESBOND
2002-08-06 21:13:00,-52.16909602,-22.6204662,AF_14_JAMESBOND
2002-08-13 21:57:00,-52.16751773,-22.62251905,AF_14_JAMESBOND
2002-08-13 23:08:00,-52.16836957,-22.62315416,AF_14_JAMESBOND
2002-08-14 02:56:00,-52.16775569,-22.62189408,AF_14_JAMESBOND
2002-08-14 04:00:00,-52.16990907,-22.62226679,AF_14_JAMESBOND
2002-09-10 02:02:00,-52.16860581,-22.62347761,AF_14_JAMESBOND
2002-09-10 04:00:00,-52.16835152,-22.62216975,AF_14_JAMESBOND
2002-09-17 07:24:00,-52.17699139,-22.62331695,AF_14_JAMESBOND
2002-09-17 18:25:00,-52.17824092,-22.62151934,AF_14_JAMESBOND
2002-09-17 21:24:00,-52.18187141,-22.61712993,AF_14_JAMESBOND
2002-10-09 04:37:00,-52.18144112,-22.61687115,AF_14_JAMESBOND
2002-10-09 06:30:00,-52.18428463,-22.61717536,AF_14_JAMESBOND
2002-10-09 18:41:00,-52.17574897,-22.62252217,AF_14_JAMESBOND
2002-10-09 19:12:00,-52.17555027,-22.623183,AF_14_JAMESBOND
2002-10-09 20:07:00,-52.17363534,-22.62339573,AF_14_JAMESBOND
2002-10-09 20:35:00,-52.17339694,-22.62396653,AF_14_JAMESBOND
2002-10-09 21:02:00,-52.17368505,-22.62237469,AF_14_JAMESBOND
2002-10-09 21:30:00,-52.17289709,-22.62468375,AF_14_JAMESBOND
2002-10-18 23:07:00,-52.1658904,-22.62222378,AF_14_JAMESBOND
2002-10-19 03:10:00,-52.16697316,-22.62024681,AF_14_JAMESBOND
2002-10-19 04:15:00,-52.1704585,-22.6216576,AF_14_JAMESBOND
2002-11-05 21:27:00,-52.16944241,-22.62115919,AF_14_JAMESBOND
2002-11-05 22:30:00,-52.17004184,-22.62185935,AF_14_JAMESBOND
2002-11-06 01:28:00,-52.17409212,-22.62104393,AF_14_JAMESBOND
2002-11-06 04:03:00,-52.17452855,-22.62202528,AF_14_JAMESBOND
2002-11-08 04:36:00,-52.16533813,-22.62249877,AF_14_JAMESBOND
2002-11-08 05:06:00,-52.16446542,-22.62400451,AF_14_JAMESBOND
2002-11-08 05:30:00,-52.16623838,-22.62310644,AF_14_JAMESBOND
2002-11-08 06:31:00,-52.16951981,-22.62340772,AF_14_JAMESBOND
2002-11-08 18:22:00,-52.16726847,-22.6241106,AF_14_JAMESBOND
2002-11-08 21:05:00,-52.16814214,-22.62041896,AF_14_JAMESBOND
2002-11-08 21:26:00,-52.16990306,-22.62040613,AF_14_JAMESBOND
