"","timestamp","GPS.Fix.Attempt","GPS.Latitude","GPS.Longitude","GPS.Altitude","GPS.Speed","GPS.Heading","GPS.Horizontal.Error","GPS.Horizontal.Dilution","GPS.Satellite.Count","GPS.Navigation.Time","individual.local.identifier"
"630","2016-01-04 06:00:00","Succeeded (3D)",-21.612116102235,-53.8917497088409,396,0,75.2,30.7,0.8,8,47,"4"
"631","2016-01-04 07:00:00","Succeeded (3D)",-21.6121242862336,-53.891798136109,412,0.17,267.9,4.91,1.2,6,8,"4"
"632","2016-01-04 08:00:00","Succeeded (3D)",-21.6122053292024,-53.8918094014966,374,0,222.9,9.94,1,5,13,"4"
"633","2016-01-04 09:00:00","Succeeded (3D)",-21.6122053292024,-53.8918094014966,383,0.02,180.7,8.52,2.8,5,40,"4"
"634","2016-01-04 10:00:00","Succeeded (3D)",-21.6121351563917,-53.8916921706209,417,0,152.6,73.11,2.6,5,48,"4"
"635","2016-01-04 11:00:00","Succeeded (3D)",-21.6121092612579,-53.8916240852026,432,0,267.9,83.19,2.6,5,46,"4"
"636","2016-01-04 12:00:00","Succeeded (3D)",-21.6121608836089,-53.8917699056098,406,0.02,41.5,9.72,1.8,6,34,"4"
"637","2016-01-04 13:00:00","Succeeded (3D)",-21.6121607157225,-53.8917795551591,398,0,97.7,26.97,1.8,6,46,"4"
"638","2016-01-04 14:00:00","Succeeded (3D)",-21.6121785946928,-53.8917895637817,424,0,260.9,7.12,1.8,6,15,"4"
"639","2016-01-04 15:00:00","Succeeded (3D)",-21.612107078806,-53.8917495293071,394,0.78,206,8.46,1,7,37,"4"
"640","2016-01-04 16:00:00","Succeeded (3D)",-21.6121598762821,-53.8918278029039,397,0,40.1,7.51,1.6,5,29,"4"
"641","2016-01-04 17:00:00","Succeeded (3D)",-21.6120972159476,-53.8917975974988,414,0.08,9.1,9.4,1.4,6,34,"4"
"642","2016-01-04 18:00:00","Succeeded (3D)",-21.6120318693721,-53.8919217847655,413,0,106.2,14.58,1,7,46,"4"
"643","2016-01-04 19:00:00","Succeeded (3D)",-21.6122075117088,-53.891683957314,436,0,246.8,8.7,1.6,6,16,"4"
"644","2016-01-04 20:00:00","Succeeded (3D)",-21.6121047283676,-53.8918846229405,411,0,276.3,12.71,1.6,7,45,"4"
"645","2016-01-04 21:00:00","Succeeded (3D)",-21.6121530353687,-53.8917021792313,434,0,35.9,16.99,0.8,9,46,"4"
"646","2016-01-04 22:00:00","Succeeded (3D)",-21.6121242862336,-53.891798136109,392,0,293.2,5.06,1.2,8,14,"4"
"647","2016-01-04 23:00:00","Succeeded (3D)",-21.6120440826861,-53.8917386230318,412,0,263.7,10.08,0.8,10,47,"4"
"648","2016-01-05 00:00:00","Succeeded (3D)",-21.6121150949172,-53.8918076061182,398,0.01,124.5,7.92,1,8,33,"4"
"649","2016-01-05 01:00:00","Succeeded (3D)",-21.6121687318206,-53.8918376319922,390,0.38,194.8,7.49,2.8,5,10,"4"
"650","2016-01-05 02:00:00","Succeeded (3D)",-21.6121329738859,-53.8918176147402,399,0.17,42.9,7.19,1.2,8,35,"4"
"651","2016-01-05 03:00:00","Succeeded (3D)",-21.6121154306921,-53.8917883070261,403,1.14,159.6,8.23,1.2,7,5,"4"
"652","2016-01-05 04:00:00","Succeeded (3D)",-21.6121430046369,-53.8917598969909,410,0,72.4,14.59,1.2,8,47,"4"
"653","2016-01-05 05:00:00","Succeeded (3D)",-21.6121607157225,-53.8917795551591,412,0.01,163.8,9.1,0.8,8,34,"4"
"654","2016-01-05 06:00:00","Succeeded (3D)",-21.612107078806,-53.8917495293071,408,0.04,265.1,9.12,1,7,22,"4"
"655","2016-01-05 07:00:00","Succeeded (3D)",-21.6121236146791,-53.8918367342947,406,0.02,289,6.78,0.8,9,33,"4"
"656","2016-01-05 08:00:00","Succeeded (3D)",-21.612036402306,-53.8916612471667,394,0,34.5,13.79,1,7,47,"4"
"657","2016-01-05 09:00:00","Succeeded (3D)",-21.6120973838346,-53.8917879479539,423,0.22,127.3,9.36,2.6,5,27,"4"
"658","2016-01-05 10:00:00","Succeeded (3D)",-21.6121259650806,-53.8917016406381,400,0,20.4,41.97,2.2,5,51,"4"
"659","2016-01-05 11:00:00","Succeeded (3D)",-21.6121607157225,-53.8917795551591,405,0,251,54.27,1.4,7,46,"4"
"660","2016-01-05 12:00:00","Succeeded (3D)",-21.6121804414204,-53.8916834187228,420,0,253.8,9.38,1.8,7,44,"4"
"661","2016-01-05 13:00:00","Succeeded (3D)",-21.6121326381074,-53.8918369138341,385,0,20.4,9.99,2.2,5,12,"4"
"662","2016-01-05 14:00:00","Succeeded (3D)",-21.6121592047197,-53.891866401098,397,0.08,7.7,9.26,1,8,34,"4"
"663","2016-01-05 15:00:00","Succeeded (3D)",-21.6121147591402,-53.8918269052098,396,0.03,290.4,8.5,1,7,34,"4"
"664","2016-01-05 16:00:00","Succeeded (3D)",-21.6120978874922,-53.8917589993187,401,0.1,200.4,9.97,1.6,5,14,"4"
"665","2016-01-05 17:00:00","Succeeded (3D)",-21.6121520280658,-53.8917600765257,395,0.16,27.4,8.33,1.2,6,39,"4"
"666","2016-01-05 18:00:00","Succeeded (3D)",-21.6121501812917,-53.8918662215566,409,0,107.6,30.02,1.4,6,46,"4"
"667","2016-01-05 19:00:00","Succeeded (3D)",-21.6120957049396,-53.8918844433985,409,0,298.8,13.62,1.2,6,46,"4"
"668","2016-01-05 20:00:00","Succeeded (3D)",-21.6120698098864,-53.8918163579753,403,0.23,336.8,9.27,1,7,8,"4"
"669","2016-01-05 21:00:00","Succeeded (3D)",-21.6121697391512,-53.8917797346952,406,0.01,189.1,9.86,1,8,33,"4"
"670","2016-01-05 22:00:00","Succeeded (3D)",-21.6120885282922,-53.8917781188736,403,1.62,151.2,9.68,1.2,7,5,"4"
"671","2016-01-05 23:00:00","Succeeded (3D)",-21.6121069109212,-53.891759178853,390,0,180.7,19.62,1,8,47,"4"
"672","2016-01-06 00:00:00","Succeeded (3D)",-21.6121152628049,-53.8917979565722,397,0,159.6,9.42,1.2,7,31,"4"
"673","2016-01-06 01:00:00","Succeeded (3D)",-21.6121050641512,-53.8918653238511,397,0.14,30.2,9.11,1.6,6,43,"4"
"674","2016-01-06 02:00:00","Succeeded (3D)",-21.6121511886314,-53.8918083242684,424,0.07,100.5,12.04,1.2,7,47,"4"
"675","2016-01-06 03:00:00","Succeeded (3D)",-21.6122051613133,-53.8918190510485,395,0.02,23.2,9.95,1.2,8,35,"4"
"676","2016-01-06 04:00:00","Succeeded (3D)",-21.6120982232611,-53.8917397002281,411,0,65.4,7.34,2,6,36,"4"
"677","2016-01-06 05:00:00","Succeeded (3D)",-21.6120536097634,-53.8917098539366,420,0.03,7.7,7.13,1.6,5,34,"4"
"678","2016-01-06 06:00:00","Succeeded (3D)",-21.6120861778325,-53.8919132124863,432,0.02,298.8,9.07,0.8,9,33,"4"
"679","2016-01-06 07:00:00","Succeeded (3D)",-21.6120526024622,-53.891767751191,423,3.85,21.8,9.46,1,7,7,"4"
"680","2016-01-06 08:00:00","Succeeded (3D)",-21.6122058328661,-53.8917804528405,391,0,305.9,9.69,1,6,17,"4"
"681","2016-01-06 09:00:00","Succeeded (3D)",-21.6122329031521,-53.8917809914505,398,0.09,130.1,9.61,2.4,5,33,"4"
"682","2016-01-06 10:00:00","Succeeded (3D)",-21.6121707464617,-53.8917218373947,419,0,324.1,24.14,2.2,4,46,"4"
"683","2016-01-06 11:00:00","Succeeded (3D)",-21.6121247898935,-53.8917691874687,398,0.01,348,8.03,1,7,43,"4"
"684","2016-01-06 12:00:00","Succeeded (3D)",-21.6121333096622,-53.8917983156459,397,1.83,314.3,6.66,1.2,7,6,"4"
"685","2016-01-06 13:00:00","Succeeded (3D)",-21.6120699777742,-53.8918067084324,406,0.02,48.5,9.96,1.8,6,22,"4"
"686","2016-01-06 14:00:00","Succeeded (3D)",-21.6121780910281,-53.8918185124322,405,0,297.4,30.78,1.4,7,46,"4"
"687","2016-01-06 15:00:00","Succeeded (3D)",-21.6120978874922,-53.8917589993187,402,0.9,87.9,9.96,1.4,5,6,"4"
"688","2016-01-06 16:00:00","Succeeded (3D)",-21.6121864428955,-53.8918572901726,398,0.15,248.2,8.37,1.2,6,35,"4"
"689","2016-01-06 17:00:00","Succeeded (3D)",-21.6120622974278,-53.8917293325538,399,0,142.7,9.95,1.8,5,23,"4"
"690","2016-01-06 18:00:00","Succeeded (3D)",-21.612089199832,-53.8917395206952,396,0.02,231.3,9.18,1.2,6,35,"4"
"691","2016-01-06 19:00:00","Succeeded (3D)",-21.6121341490931,-53.8917500679087,398,0,7.7,7.26,0.8,8,36,"4"
"692","2016-01-06 20:00:00","Succeeded (3D)",-21.6121416615358,-53.8918370933735,388,1.38,4.9,9.19,1,7,5,"4"
"693","2016-01-06 21:00:00","Succeeded (3D)",-21.6122148562948,-53.8917806323771,415,0.02,127.3,7.96,0.8,8,34,"4"
"694","2016-01-06 22:00:00","Succeeded (3D)",-21.6121785946928,-53.8917895637817,404,0.41,163.8,6.39,1.2,6,6,"4"
"695","2016-01-06 23:00:00","Succeeded (3D)",-21.6121966415501,-53.8917899228556,389,0,218.7,10.8,2.6,5,47,"4"
"696","2016-01-07 00:00:00","Succeeded (3D)",-21.6120977196069,-53.8917686488639,409,0,242.6,10.09,1.4,8,47,"4"
"697","2016-01-07 01:00:00","Succeeded (3D)",-21.61203522714,-53.8917287939581,388,0.08,307.3,9.14,1,8,33,"4"
"698","2016-01-07 02:00:00","Succeeded (3D)",-21.6121688997104,-53.891827982443,382,0.04,328.4,9.17,0.8,10,38,"4"
"699","2016-01-07 03:00:00","Succeeded (3D)",-21.612170242809,-53.8917507860454,391,3.48,175.1,6.75,0.8,9,6,"4"
"700","2016-01-07 04:00:00","Succeeded (3D)",-21.6121699070377,-53.8917700851453,429,0,334,16.29,2.2,5,47,"4"
"701","2016-01-07 05:00:00","Succeeded (3D)",-21.6121249577791,-53.8917595379218,407,0.03,35.9,7.49,1.4,6,33,"4"
"702","2016-01-07 06:00:00","Succeeded (3D)",-21.6121516922937,-53.8917793756231,408,0,200.4,10.54,0.8,9,47,"4"
"703","2016-01-07 07:00:00","Succeeded (3D)",-21.6121533711319,-53.8916828801324,445,0.48,114.6,7.79,1,7,9,"4"
"704","2016-01-07 08:00:00","Succeeded (3D)",-21.6121963057739,-53.8918092219584,387,0,72.4,22.43,1.8,6,46,"4"
"705","2016-01-07 09:00:00","Succeeded (3D)",-21.6122248870367,-53.8917229145918,380,0,135.7,7.84,1.2,6,38,"4"
"706","2016-01-07 10:00:00","Succeeded (3D)",-21.6121959699954,-53.8918285210608,387,0.03,317.1,9.53,2,6,36,"4"
"707","2016-01-07 11:00:00","Succeeded (3D)",-21.6122063365248,-53.8917515041835,397,0,90.7,9.07,1.4,6,44,"4"
"708","2016-01-07 12:00:00","Succeeded (3D)",-21.6122150241816,-53.8917709828243,404,0,144.1,13.81,1.8,7,46,"4"
"709","2016-01-07 13:00:00","Succeeded (3D)",-21.6120967122833,-53.8918265461329,391,0,16.2,11.7,1.6,6,46,"4"
"710","2016-01-07 14:00:00","Succeeded (3D)",-21.6121942910697,-53.8919250165673,401,0,16.2,16.9,1.2,8,46,"4"
"711","2016-01-07 15:00:00","Succeeded (3D)",-21.612159540502,-53.8918471020011,375,0,30.2,10.74,1,7,46,"4"
"712","2016-01-07 16:00:00","Succeeded (3D)",-21.6121872823454,-53.8918090424202,420,0.11,356.5,9.68,1.8,5,15,"4"
"713","2016-01-07 17:00:00","Succeeded (3D)",-21.6120861778325,-53.8919132124863,488,0,44.3,30.91,1.6,5,46,"4"
"714","2016-01-07 18:00:00","Succeeded (3D)",-21.6121246220074,-53.8917788370156,423,0,106.2,6.27,1.4,5,18,"4"
"715","2016-01-07 19:00:00","Succeeded (3D)",-21.6121147591402,-53.8918269052098,399,0,37.3,24.57,1,7,46,"4"
"716","2016-01-07 20:00:00","Succeeded (3D)",-21.6121423330908,-53.891798495183,410,1.16,86.5,8.81,1.2,6,8,"4"
"717","2016-01-07 21:00:00","Succeeded (3D)",-21.6121344848615,-53.8917307688131,401,0.08,214.5,9.33,1.4,5,11,"4"
"718","2016-01-07 22:00:00","Succeeded (3D)",-21.6121137517956,-53.8918848024826,391,0,0.7,23,1.2,7,46,"4"
"719","2016-01-07 23:00:00","Succeeded (3D)",-21.6122225366078,-53.8918580083378,398,0,331.2,12.69,1.2,8,47,"4"
"720","2016-01-08 00:00:00","Succeeded (3D)",-21.6121537068928,-53.8916635810331,397,0.16,229.9,9.72,1.2,7,11,"4"
"721","2016-01-08 01:00:00","Succeeded (3D)",-21.6121617230325,-53.8917216578622,388,0.21,82.3,9.73,1.8,5,20,"4"
"722","2016-01-08 02:00:00","Succeeded (3D)",-21.6121053999326,-53.8918460247614,384,0,73.8,46.88,1,7,47,"4"
"723","2016-01-08 04:00:00","Succeeded (3D)",-21.6120885282922,-53.8917781188736,394,0.67,186.3,9.94,2,6,7,"4"
"724","2016-01-08 05:00:00","Succeeded (3D)",-21.6121072466902,-53.8917398797612,421,0.05,334,7.2,1.2,7,34,"4"
"725","2016-01-08 06:00:00","Succeeded (3D)",-21.6120876888549,-53.8918263665945,416,0,75.2,10,1,8,35,"4"
"726","2016-01-08 07:00:00","Succeeded (3D)",-21.6120510914728,-53.8918545970664,407,0.1,283.4,9.18,1.4,6,10,"4"
"727","2016-01-08 08:00:00","Succeeded (3D)",-21.6121338133224,-53.8917693670039,391,0.02,222.9,15.66,2,6,47,"4"
"728","2016-01-08 09:00:00","Succeeded (3D)",-21.6121516922937,-53.8917793756231,398,0,220.1,4.33,1.2,6,37,"4"
"729","2016-01-08 10:00:00","Succeeded (3D)",-21.6121155985786,-53.8917786574799,414,0.03,37.3,9.25,1.8,7,35,"4"
"730","2016-01-08 11:00:00","Succeeded (3D)",-21.6121605478355,-53.8917892047082,403,0,260.9,12.36,1,8,46,"4"
"731","2016-01-08 12:00:00","Succeeded (3D)",-21.6121680602557,-53.8918762301884,396,0,319.9,9.86,1.2,7,21,"4"
"732","2016-01-08 13:00:00","Succeeded (3D)",-21.6122150241816,-53.8917709828243,402,0.11,124.5,9.89,0.8,9,34,"4"
"733","2016-01-08 14:00:00","Succeeded (3D)",-21.6121244541208,-53.8917884865623,382,0,78,10.52,1,8,46,"4"
"734","2016-01-08 15:00:00","Succeeded (3D)",-21.6122335746968,-53.8917423932339,387,0.04,352.3,9.02,1.2,6,22,"4"
"735","2016-01-08 16:00:00","Succeeded (3D)",-21.6120721602657,-53.8916812643662,406,0.13,307.3,9.73,2,5,15,"4"
"736","2016-01-08 17:00:00","Succeeded (3D)",-21.6120990626737,-53.8916914525,418,0,30.2,42.41,1.8,5,46,"4"
"737","2016-01-08 18:00:00","Succeeded (3D)",-21.6120881925189,-53.8917974179623,402,0,267.9,11.14,1.2,6,46,"4"
"738","2016-01-08 19:00:00","Succeeded (3D)",-21.6120143261955,-53.8918924770631,382,0,180.7,16.19,1,7,46,"4"
"739","2016-01-08 20:00:00","Succeeded (3D)",-21.612051595141,-53.8918256484421,408,0.02,238.4,9.56,1.6,6,16,"4"
"740","2016-01-08 21:00:00","Succeeded (3D)",-21.6121323023267,-53.8918562129276,395,0,58.4,14.63,0.8,9,46,"4"
"741","2016-01-08 22:00:00","Succeeded (3D)",-21.6121244541208,-53.8917884865623,415,1.77,4.9,9.78,1.4,7,6,"4"
"742","2016-01-08 23:00:00","Succeeded (3D)",-21.6121598762821,-53.8918278029039,403,0.03,48.5,7.63,0.8,10,38,"4"
"743","2016-01-09 00:00:00","Succeeded (3D)",-21.6121600441713,-53.8918181533551,391,0,94.9,8.95,1.2,7,11,"4"
"744","2016-01-09 01:00:00","Succeeded (3D)",-21.6120355629045,-53.8917094948753,383,0,263.7,7.24,1.2,7,37,"4"
"745","2016-01-09 02:00:00","Succeeded (3D)",-21.6120972159476,-53.8917975974988,416,0,45.7,7.74,2.2,6,19,"4"
"746","2016-01-09 03:00:00","Succeeded (3D)",-21.6121607157225,-53.8917795551591,404,0.05,145.5,7.76,1,9,34,"4"
"747","2016-01-09 04:00:00","Succeeded (3D)",-21.6121242862336,-53.891798136109,403,0,42.9,9.99,0.8,8,35,"4"
"748","2016-01-09 05:00:00","Succeeded (3D)",-21.6121324702174,-53.8918465633809,422,0,255.2,6.59,1,7,45,"4"
"749","2016-01-09 06:00:00","Succeeded (3D)",-21.6121052320422,-53.8918556743063,416,0.99,305.9,9.13,1.4,6,8,"4"
"750","2016-01-09 07:00:00","Succeeded (3D)",-21.6122235439479,-53.8918001110203,405,0.04,85.1,9.59,1.2,6,33,"4"
"751","2016-01-09 08:00:00","Succeeded (3D)",-21.612142668865,-53.8917791960871,411,0,139.9,23.05,2.6,5,47,"4"
"752","2016-01-09 09:00:00","Succeeded (3D)",-21.6120688025474,-53.8918742552308,398,0.3,135.7,9.13,2,5,23,"4"
"753","2016-01-09 10:00:00","Succeeded (3D)",-21.6121523638357,-53.8917407774279,413,0,166.6,22.59,1.8,6,47,"4"
"754","2016-01-09 11:00:00","Succeeded (3D)",-21.6121150949172,-53.8918076061182,401,0,346.6,24.74,1.6,6,46,"4"
"755","2016-01-09 12:00:00","Succeeded (3D)",-21.6121968094374,-53.891780273304,401,0,335.4,26.39,2.4,6,46,"4"
"756","2016-01-09 13:00:00","Succeeded (3D)",-21.6121425009782,-53.8917888456351,394,0,125.9,11.64,1.4,6,46,"4"
"757","2016-01-09 14:00:00","Succeeded (3D)",-21.6121433404066,-53.8917405978944,414,0.01,34.5,9.83,2.4,6,15,"4"
"758","2016-01-09 15:00:00","Succeeded (3D)",-21.6121411578636,-53.8918660420154,394,0.06,49.9,7.74,1.4,5,37,"4"
"759","2016-01-09 16:00:00","Succeeded (3D)",-21.6121425009782,-53.8917888456351,407,0.1,87.9,6.33,1.2,6,33,"4"
"760","2016-01-09 17:00:00","Succeeded (3D)",-21.6120967122833,-53.8918265461329,400,0,218.7,17.36,1,7,46,"4"
"761","2016-01-09 18:00:00","Succeeded (3D)",-21.6121785946928,-53.8917895637817,411,0,142.7,9.04,1.2,7,29,"4"
"762","2016-01-09 19:00:00","Succeeded (3D)",-21.6122058328661,-53.8917804528405,430,0,109,7.91,1.4,6,46,"4"
"763","2016-01-09 20:00:00","Succeeded (3D)",-21.6121516922937,-53.8917793756231,413,0.07,142.7,4.4,1.2,6,42,"4"
"764","2016-01-09 21:00:00","Succeeded (3D)",-21.6121613872648,-53.8917409569615,410,0,4.9,10.63,1,8,46,"4"
"765","2016-01-09 22:00:00","Succeeded (3D)",-21.6121064072633,-53.89178812749,414,0,123,8.64,1.2,8,38,"4"
"766","2016-01-09 23:00:00","Succeeded (3D)",-21.6121879538953,-53.8917704442166,404,0.02,62.6,7.76,0.8,10,34,"4"
"767","2016-01-10 00:00:00","Succeeded (3D)",-21.6121959699954,-53.8918285210608,391,0.19,13.4,9.81,1,8,9,"4"
"768","2016-01-10 01:00:00","Succeeded (3D)",-21.6120283861391,-53.8916031703893,376,0.04,72.4,8.45,2.2,5,23,"4"
"769","2016-01-10 02:00:00","Succeeded (3D)",-21.6121598762821,-53.8918278029039,420,0,44.3,5.75,0.8,8,46,"4"
"770","2016-01-10 03:00:00","Succeeded (3D)",-21.6122332389256,-53.8917616923424,396,0.05,162.4,7.74,1.2,7,8,"4"
"771","2016-01-10 04:00:00","Succeeded (3D)",-21.6121859392188,-53.8918862388228,418,0,301.6,5.55,1.8,6,13,"4"
"772","2016-01-10 05:00:00","Succeeded (3D)",-21.6120970480601,-53.8918072470436,413,0.22,298.8,6.88,1.6,5,9,"4"
"773","2016-01-10 06:00:00","Succeeded (3D)",-21.6121774194674,-53.8918571106315,397,0,42.9,34.63,1.6,4,47,"4"
"774","2016-01-10 07:00:00","Succeeded (3D)",-21.6121598762821,-53.8918278029039,399,0.01,0.7,27.4,2,6,46,"4"
"775","2016-01-10 08:00:00","Succeeded (3D)",-21.612016844515,-53.8917477339748,424,0,327,33.27,2.6,5,47,"4"
"776","2016-01-10 09:00:00","Succeeded (3D)",-21.6120967122833,-53.8918265461329,424,0,199,15.77,1.2,6,48,"4"
"777","2016-01-10 10:00:00","Succeeded (3D)",-21.6121526996033,-53.8917214783298,410,0,227.1,22.19,2.4,5,46,"4"
"778","2016-01-10 11:00:00","Succeeded (3D)",-21.6121632339599,-53.8916348119106,424,0,335.4,16.69,1,7,46,"4"
"779","2016-01-10 12:00:00","Succeeded (3D)",-21.6121520280658,-53.8917600765257,403,0,208.8,11.25,1.4,7,46,"4"
"780","2016-01-10 13:00:00","Succeeded (3D)",-21.6122051613133,-53.8918190510485,408,0.31,329.8,8.18,1.2,7,36,"4"
"781","2016-01-10 14:00:00","Succeeded (3D)",-21.6121856034316,-53.8919055379226,397,0.06,87.9,13.97,1.6,5,46,"4"
"782","2016-01-10 15:00:00","Succeeded (3D)",-21.6121685639302,-53.8918472815414,379,0,163.8,18,1.8,5,46,"4"
"783","2016-01-10 16:00:00","Succeeded (3D)",-21.6121413257549,-53.8918563924682,397,0,20.4,28.12,1.6,6,46,"4"
"784","2016-01-10 17:00:00","Succeeded (3D)",-21.612097551721,-53.891778298409,403,0,162.4,10.84,1.2,5,46,"4"
"785","2016-01-10 18:00:00","Succeeded (3D)",-21.6120607864578,-53.8918161784379,432,0.04,334,8.45,1.2,7,34,"4"
"786","2016-01-10 19:00:00","Succeeded (3D)",-21.6121513565194,-53.8917986747201,413,0.4,64,7.4,1.4,6,6,"4"
"787","2016-01-10 20:00:00","Succeeded (3D)",-21.6120988947923,-53.8917011020458,396,0.03,255.2,7.36,1,7,33,"4"
"788","2016-01-10 21:00:00","Succeeded (3D)",-21.6121707464617,-53.8917218373947,410,0.02,92.1,9.84,1.2,6,30,"4"
"789","2016-01-10 22:00:00","Succeeded (3D)",-21.6121421652029,-53.8918081447307,397,0,40.1,14.25,1,8,46,"4"
"790","2016-01-10 23:00:00","Succeeded (3D)",-21.6121882896669,-53.8917511451143,404,0.07,37.3,9.11,0.8,8,33,"4"
"791","2016-01-11 00:00:00","Succeeded (3D)",-21.6121963057739,-53.8918092219584,392,0.05,234.1,9.17,1.2,7,20,"4"
"792","2016-01-11 01:00:00","Succeeded (3D)",-21.6121871144565,-53.8918186919709,385,0,2.1,21.75,1.8,6,46,"4"
"793","2016-01-11 02:00:00","Succeeded (3D)",-21.6121871144565,-53.8918186919709,390,0.05,125.9,6.46,0.8,7,36,"4"
"794","2016-01-11 03:00:00","Succeeded (3D)",-21.6122060007529,-53.8917708032883,415,0.06,180.7,8.83,1.2,5,10,"4"
"795","2016-01-11 04:00:00","Succeeded (3D)",-21.6121510207428,-53.8918179738167,409,0.05,280.5,8.21,1.4,7,34,"4"
"796","2016-01-11 05:00:00","Succeeded (3D)",-21.6121882896669,-53.8917511451143,404,0.49,33,8.1,1.6,5,16,"4"
"797","2016-01-11 06:00:00","Succeeded (3D)",-21.6121346527449,-53.8917211192652,415,0.04,142.7,6.12,1.2,7,34,"4"
"798","2016-01-11 07:00:00","Succeeded (3D)",-21.6120880246315,-53.8918070675064,375,0,304.5,16.8,1.8,4,47,"4"
"799","2016-01-11 08:00:00","Succeeded (3D)",-21.6120457614927,-53.891642127609,429,0,100.5,27.49,2.2,4,48,"4"
"800","2016-01-11 09:00:00","Succeeded (3D)",-21.6121608836089,-53.8917699056098,399,0,217.3,26.83,1.6,5,46,"4"
"801","2016-01-11 10:00:00","Succeeded (3D)",-21.6121688997104,-53.891827982443,387,0,256.6,18.7,2.2,6,47,"4"
"802","2016-01-11 11:00:00","Succeeded (3D)",-21.6120973838346,-53.8917879479539,395,0,199,9.28,1,8,37,"4"
"803","2016-01-11 12:00:00","Succeeded (3D)",-21.6121694033766,-53.8917990337946,391,0.02,57,9.05,1.4,6,21,"4"
"804","2016-01-11 13:00:00","Succeeded (3D)",-21.6121244541208,-53.8917884865623,414,0,186.3,7.52,0.8,9,35,"4"
"805","2016-01-11 14:00:00","Succeeded (3D)",-21.6120796727491,-53.8917682897945,387,0.05,151.2,9.01,1,8,34,"4"
"806","2016-01-11 15:00:00","Succeeded (3D)",-21.6121246220074,-53.8917788370156,392,2.04,173.7,9.5,1.2,6,7,"4"
"807","2016-01-11 16:00:00","Succeeded (3D)",-21.6121677244699,-53.8918955292859,412,0,73.8,29.21,2.2,5,46,"4"
"808","2016-01-11 17:00:00","Succeeded (3D)",-21.6121685639302,-53.8918472815414,404,0,65.4,12.05,1.2,6,46,"4"
"809","2016-01-11 18:00:00","Succeeded (3D)",-21.6120693062194,-53.8918453066035,408,0,165.2,8.43,1.2,6,19,"4"
"810","2016-01-11 19:00:00","Succeeded (3D)",-21.6121418294254,-53.891827443826,409,0.03,75.2,9.24,1.8,6,44,"4"
"811","2016-01-11 20:00:00","Succeeded (3D)",-21.6121695712642,-53.8917893842449,411,0,177.9,10.93,0.8,9,46,"4"
"812","2016-01-11 21:00:00","Succeeded (3D)",-21.6121237825686,-53.8918270847485,406,2.05,290.4,8.91,1,9,7,"4"
"813","2016-01-11 22:00:00","Succeeded (3D)",-21.6121498455073,-53.891885520652,397,0,52.7,14.66,1.2,8,46,"4"
"814","2016-01-11 23:00:00","Succeeded (3D)",-21.6121608836089,-53.8917699056098,398,0,85.1,18.19,2,7,47,"4"
"815","2016-01-12 00:00:00","Succeeded (3D)",-21.6120982232611,-53.8917397002281,390,0.03,308.7,8.2,1,9,34,"4"
"816","2016-01-12 01:00:00","Succeeded (3D)",-21.612088696178,-53.8917684693291,399,0,42.9,9.93,1.4,8,45,"4"
"817","2016-01-12 02:00:00","Succeeded (3D)",-21.6121241183458,-53.8918077856556,415,0,215.9,8.86,1.6,8,12,"4"
"818","2016-01-12 03:00:00","Succeeded (3D)",-21.6120825267207,-53.8916042475344,453,0.07,260.9,10,2.4,6,34,"4"
"819","2016-01-12 04:00:00","Succeeded (3D)",-21.6121419973144,-53.8918177942784,398,0.08,336.8,8.24,1.4,7,36,"4"
"820","2016-01-12 05:00:00","Succeeded (3D)",-21.6121530353687,-53.8917021792313,416,0,90.7,9.2,1.6,5,21,"4"
"821","2016-01-12 06:00:00","Succeeded (3D)",-21.6121331417743,-53.8918079651931,423,0.01,106.2,9.15,1,7,34,"4"
"822","2016-01-12 07:00:00","Succeeded (3D)",-21.6121597083923,-53.8918374524526,407,0.12,145.5,8.27,1,7,33,"4"
"823","2016-01-12 08:00:00","Succeeded (3D)",-21.6121974809809,-53.891741675097,399,0.02,217.3,22.45,3,6,47,"4"
"824","2016-01-12 09:00:00","Succeeded (3D)",-21.6122060007529,-53.8917708032883,433,0,356.5,7.37,1.2,6,39,"4"
"825","2016-01-12 10:00:00","Succeeded (3D)",-21.6121785946928,-53.8917895637817,410,0,274.9,15.54,1.2,6,48,"4"
"826","2016-01-12 11:00:00","Succeeded (3D)",-21.6121593726111,-53.8918567515496,396,0.05,90.7,8.3,1,8,37,"4"
"827","2016-01-12 12:00:00","Succeeded (3D)",-21.6121338133224,-53.8917693670039,401,1.27,111.8,4.73,1.4,7,6,"4"
"828","2016-01-12 13:00:00","Succeeded (3D)",-21.6121607157225,-53.8917795551591,404,0.03,128.7,6.67,1,8,44,"4"
"829","2016-01-12 14:00:00","Succeeded (3D)",-21.6121605478355,-53.8917892047082,421,0.02,66.8,9.84,1,8,34,"4"
"830","2016-01-12 15:00:00","Succeeded (3D)",-21.6120425717125,-53.8918254689042,432,0.08,152.6,9.15,1.2,6,19,"4"
"831","2016-01-12 16:00:00","Succeeded (3D)",-21.612150349183,-53.8918565720088,405,0,24.6,14.75,2.2,5,46,"4"
"832","2016-04-02 11:00:00","Succeeded (3D)",-21.4629376630972,-54.0882264896153,343,0,61.2,20.88,1.2,6,47,"5"
